DecisionToInclude,docLen,SentLen,SentAVG,TF,IDF
0,192,18,0.09,0.16,6.79
0,192,34,0.18,0.17,12.11
0,192,18,0.09,0.16,6.09
0,192,16,0.08,0.16,5.87
0,192,4,0.02,0.12,1.7
0,192,94,0.49,0.24,37.93
0,192,48,0.25,0.16,18.06
0,192,21,0.11,0.09,6.31
0,192,1,0.01,0.07,-0.05
0,192,78,0.41,0.15,31.93
0,192,95,0.49,0.16,33.84
0,192,129,0.67,0.23,47.42
0,192,21,0.11,0.08,6.6
1,95,156,1.64,0.4,12.15
1,95,32,0.34,0.09,1.74
0,95,199,2.09,0.52,16.89
1,95,53,0.56,0.11,4.92
1,95,59,0.62,0.21,7.06
0,95,68,0.72,0.14,6.3
0,95,116,1.22,0.25,10.93
0,95,39,0.41,0.11,2.03
1,200,117,0.58,0.17,20.74
0,200,42,0.21,0.07,10.3
1,200,156,0.78,0.24,34.59
1,200,130,0.65,0.19,29.88
0,200,240,1.2,0.52,57.95
0,200,148,0.74,0.48,27.81
0,200,20,0.1,0.05,4.84
1,200,172,0.86,0.41,49.33
0,200,69,0.34,0.1,14.48
0,200,130,0.65,0.27,28.59
0,200,71,0.36,0.14,13.42
0,200,15,0.08,0.05,3.63
0,200,56,0.28,0.06,11.28
0,200,63,0.32,0.15,14.31
0,200,167,0.84,0.16,37.25
1,367,160,0.44,0.1,26.96
1,367,92,0.25,0.04,18.17
1,367,88,0.24,0.08,19.58
0,367,64,0.17,0.08,12.24
0,367,99,0.27,0.09,17.72
0,367,29,0.08,0.07,5.67
0,367,26,0.07,0.07,5.96
0,367,26,0.07,0.07,6.59
0,367,34,0.09,0.07,6.79
0,367,172,0.47,0.19,33.19
0,367,82,0.22,0.13,15.51
0,367,143,0.39,0.09,30.47
1,367,12,0.03,0.02,1.44
1,367,105,0.29,0.14,27.91
1,367,39,0.11,0.03,8.03
1,367,81,0.22,0.06,15.83
1,367,64,0.17,0.05,13.06
1,367,75,0.2,0.12,13.65
1,367,93,0.25,0.09,20.36
1,367,39,0.11,0.08,6.99
0,367,60,0.16,0.07,11.36
0,367,141,0.38,0.16,26.25
0,367,34,0.09,0.09,5.03
0,367,70,0.19,0.12,11.98
0,367,57,0.16,0.05,12.25
0,367,31,0.08,0.05,5.35
0,367,46,0.13,0.07,6.56
0,367,77,0.21,0.16,12.17
1,367,52,0.14,0.07,6.57
0,367,176,0.48,0.11,32.4
1,367,65,0.18,0.13,10.98
1,367,37,0.1,0.07,6.32
1,367,85,0.23,0.11,28.24
0,367,109,0.3,0.16,21.2
0,367,68,0.19,0.09,20.17
0,367,59,0.16,0.15,20.4
0,367,119,0.32,0.24,29.24
0,367,49,0.13,0.05,11.08
0,367,51,0.14,0.12,7.55
1,367,87,0.24,0.1,13.92
1,367,90,0.25,0.1,22.02
1,367,145,0.4,0.17,30.59
0,367,48,0.13,0.12,6.76
0,367,63,0.17,0.07,10.37
0,367,39,0.11,0.04,10.52
0,367,35,0.1,0.07,10.71
0,367,60,0.16,0.11,9.76
0,367,28,0.08,0.03,3.64
0,367,230,0.63,0.17,43.04
0,367,54,0.15,0.11,8.31
1,185,63,0.34,0.14,9.79
1,185,132,0.71,0.19,16.67
1,185,78,0.42,0.23,11.51
1,185,27,0.15,0.04,4.88
1,185,114,0.62,0.19,21.66
1,185,89,0.48,0.12,11.64
1,185,41,0.22,0.1,4.9
1,185,28,0.15,0.05,3.09
0,185,82,0.44,0.12,11.09
0,185,72,0.39,0.15,12.3
0,185,27,0.15,0.07,3.09
0,185,36,0.19,0.05,7.38
